id,country,date
57514,EST,20211211
57164,EST,20210107
38904,COG,20220211
55840,EST,20200107
11096,BDI,20210527
50703,DOM,20200911
53706,EGY,20200320
61025,FRA,20200127
26921,BRN,20210326
48878,DMA,20210630
3432,ALB,20200828
58705,ETH,20220423
12105,BEL,20210325
7340,ARG,20220801
36925,CMR,20220619
19920,BIH,20220424
53291,ECU,20211126
48968,DMA,20210926
21722,BLZ,20210725
15400,BGD,20210804
11700,BEL,20200225
51724,DZA,20200806
48065,DJI,20220222
44079,CUB,20221001
11674,BEL,20200130
23987,BOL,20211214
40966,CPV,20200224
30729,CAN,20200212
7613,AUS,20200811
29719,CAF,20200412
29065,BWA,20210426
20275,BLR,20200615
49246,DMA,20220622
46678,DEU,20210325
36570,CMR,20210711
8624,AUT,20200621
44972,CYP,20220520
39852,COL,20211107
53478,ECU,20220526
12926,BEN,20200809
17883,BHR,20220720
51896,DZA,20210119
9713,AZE,20200717
53404,ECU,20220315
54209,EGY,20210722
29193,BWA,20210830
43496,CUB,20210310
32714,CHE,20220729
11232,BDI,20211006
47676,DJI,20210214
61616,FRA,20210820
50854,DOM,20210202
38374,COG,20200919
16703,BGR,20220328
15307,BGD,20210506
8780,AZE,20200104
61739,FRA,20211219
731,ABW,20211210
4610,AND,20201220
14537,BFA,20221104
38436,COG,20201118
32413,CHE,20211004
9202,AUT,20220106
5454,ARE,20200531
40847,COM,20220911
45986,CZE,20220328
17662,BHR,20211217
38729,COG,20210826
57290,EST,20210509
12635,BEL,20220824
16527,BGR,20211010
49685,DNK,20201018
36882,CMR,20220509
2705,AGO,20210719
12708,BEL,20221103
36474,CMR,20210409
36063,CMR,20200229
10750,BDI,20200621
40972,CPV,20200301
18831,BHS,20220323
57822,EST,20221001
54292,EGY,20211011
12646,BEL,20220904
19440,BIH,20210115
12706,BEL,20221101
21674,BLZ,20210609
34804,CHN,20220618
2631,AGO,20210507
11243,BDI,20211017
4300,AND,20200223
10061,AZE,20210619
12342,BEL,20211111
9103,AUT,20211001
13628,BEN,20220625
8911,AUT,20210327
52285,DZA,20220202
21533,BLZ,20210123
52932,ECU,20201212
44739,CYP,20211004
29440,COM,20210212
28509,BTN,20220817
31033,CAN,20201202
31947,CHE,20200710
26876,BRN,20210211
26320,BRB,20220619
25467,BRB,20200309
44511,CYP,20210220
20059,BIH,20220905
17106,BHS,20200125
8779,AZE,20200103
30594,CAF,20220815
53703,EGY,20200317
15298,BGD,20210427
37454,COD,20210116
31743,CAN,20221026
47445,DJI,20200706
36265,CMR,20200916
43270,CUB,20200801
11827,BEL,20200627
5355,ARE,20200225
55354,ERI,20211111
34358,CHN,20210407
22111,BLZ,20220813
12350,BEL,20211118
58754,ETH,20220610
31924,CHE,20200617
59533,FIN,20210909
49840,DNK,20210317
53078,ECU,20210503
7455,AUS,20200308
61144,FRA,20200521
28767,BWA,20200707
49658,DNK,20200922
57070,EST,20201007
48995,DMA,20211022
51976,DZA,20210407
6820,ARG,20210314
42216,CRI,20200816
31460,CAN,20220121
11131,BDI,20210630
20562,BLR,20210321
16401,BGR,20210606
48954,DMA,20210912
51350,DOM,20220526
38109,COD,20221015
33931,CHN,20200216
17917,BHR,20220822
48759,DMA,20210306
2786,AGO,20211006
37338,COD,20221109
33724,CHL,20220609
28943,BWA,20201226
50463,DOM,20200105
14894,BGR,20200130
34631,CHN,20211229
60048,FJI,20200329
47912,DJI,20210930
43129,CUB,20200315
36519,CMR,20210523
4863,AND,20210821
54137,EGY,20210514
9317,AUT,20220429
9222,AUT,20220126
38982,COG,20220427
53539,ECU,20220722
36158,CMR,20200603
23363,BOL,20200410
10743,BDI,20200614
47096,DEU,20220510
14463,BFA,20211115
505,AFG,20200110
52846,ECU,20200920
29904,CAF,20201008
33198,CHL,20210111
7505,AUS,20200426
1612,AFG,20210620
57241,EST,20210323
60265,FJI,20201024
30884,CAN,20200712
58767,ETH,20220623
41619,CPV,20211123
33938,CHN,20200223
7666,AUS,20201001
11515,BDI,20220709
49424,DNK,20200208
62232,FRO,20200623
4739,AND,20210424
43602,CUB,20210621
8544,AUT,20200405
17084,BHR,20200602
5787,ARE,20210417
11997,BEL,20201210
55078,ERI,20210211
8887,AUT,20210303
6234,ARE,20220629
45677,CZE,20210531
5351,ARE,20200221
55197,ERI,20210608
21069,BLR,20220725
60343,FJI,20210108
8978,AUT,20210602
48976,DMA,20211004
53516,ECU,20220630
44878,CYP,20220218
60736,FJI,20220123
53371,ECU,20220210
26146,BRB,20220102
8114,AUS,20211209
19459,BIH,20210201
44676,CYP,20210802
2262,AGO,20200514
53923,EGY,20201018
101,ABW,20200408
34534,CIV,20200209
53958,EGY,20201122
55583,ERI,20220624
54411,EGY,20220206
34791,CHN,20220605
971,ABW,20220731
31047,CAN,20201216
57532,EST,20211228
6525,ARG,20200609
3890,ALB,20211116
52203,DZA,20211114
24459,BRA,20200512
13546,BEN,20220405
18677,BHS,20211023
29647,CAF,20200102
60531,FJI,20210708
48037,DJI,20220126
3029,AGO,20220531
13899,BFA,20200513
61183,FRA,20200628
53014,ECU,20210301
1998,AFG,20220703
57685,EST,20220524
41088,CPV,20200622
38603,COG,20210501
39998,COL,20220323
25468,BRB,20200310
16913,BGR,20221030
33674,CHL,20220420
48375,DMA,20200226
17533,BHR,20210813
9314,AUT,20220426
22893,BMU,20211101
4046,ALB,20220417
5582,ARE,20201001
3035,AGO,20220606
16276,BGR,20210203
43346,CUB,20201014
46672,DEU,20210319
10159,AZE,20210921
2450,AGO,20201113
873,ABW,20220427
20018,COM,20201123
59095,FIN,20200710
6175,ARE,20220502
45960,CZE,20220303
36540,CMR,20210612
8929,AUT,20210414
21526,BLZ,20210116
8850,AUT,20210125
42724,CRI,20211221
20566,BLR,20210325
56112,ESP,20210113
16858,BGR,20220906
35426,CIV,20210423
25655,BRB,20200906
17247,BHR,20201107
8005,AUS,20210826
56412,GRD,20200507
25747,BRB,20201205
10966,BDI,20210119
3464,ALB,20200928
25339,BRA,20220912
16896,BGR,20221014
19787,BIH,20211214
2208,AGO,20200322
37620,COD,20210625
15635,BGD,20220325
30116,CAF,20210506
17823,BHR,20220523
29786,CAF,20200616
42465,CRI,20210413
9645,AZE,20200511
48317,DJI,20221024
28153,BTN,20210831
56009,ESP,20201007
48983,DMA,20211010
29037,BWA,20210329
61483,FRA,20210415
56438,ESP,20220713
7784,AUS,20210123
61116,FRA,20200424
56442,ESP,20211126
47208,DEU,20220829
59663,FIN,20220111
19630,BIH,20210717
5305,AND,20221024
1180,AFG,20200424
13868,BFA,20200413
16954,BHR,20200126
17634,BHR,20211119
58527,ETH,20211102
12269,BEL,20210831
11392,BDI,20220312
46257,DEU,20200210
35914,CIV,20220807
32183,CHE,20210225
53149,ECU,20210711
56331,ESP,20210813
12809,BEN,20200415
58058,ETH,20200807
38877,COG,20220116
46696,DEU,20210412
3791,ALB,20210812
19930,BIH,20220504
13827,BFA,20200304
61357,FRA,20201215
22848,BMU,20210918
7756,AUS,20201227
49166,DMA,20220405
60225,FJI,20200916
49984,DNK,20210807
16168,BGR,20201022
50198,DNK,20220303
20528,BLR,20210216
52350,DZA,20220405
7775,AUS,20210114
25659,BRB,20200910
62112,FRO,20200225
54638,EGY,20220917
27402,BRN,20220713
26672,BRN,20200727
14452,BFA,20211104
18839,BHS,20220331
40058,COL,20220520
5421,ARE,20200429
25267,BRA,20220704
38426,COG,20201109
41839,CPV,20220625
4050,ALB,20220421
30936,CAN,20200831
25862,BRB,20210329
50316,DNK,20220629
59775,FIN,20220427
35681,CIV,20211226
20811,BLR,20211116
61827,FRA,20220311
51933,DZA,20210223
16129,BGR,20200914
22771,BMU,20210704
60523,FJI,20210630
43533,CUB,20210415
25513,BRB,20200422
37938,COD,20220503
43343,CUB,20201011
34090,CHN,20200722
14038,BFA,20200926
859,ABW,20220413
29915,CAF,20201019
52081,DZA,20210720
57672,EST,20220511
30778,CAN,20200401
20762,BLR,20211001
20157,BLR,20200220
7380,ARG,20220910
4933,AND,20211028
24561,BRA,20200818
59600,FIN,20211111
13798,BFA,20200204
5184,AND,20220628
28781,BWA,20200721
34004,CHN,20200430
18725,BHS,20211209
30354,CAF,20211223
58324,ETH,20210421
30462,CAF,20220406
22643,BMU,20210228
12721,BEN,20200102
7144,ARG,20220124
6994,ARG,20210901
59268,FIN,20201225
7645,AUS,20200911
19503,BIH,20210315
60078,FJI,20200427
5577,ARE,20200926
17915,BHR,20220820
52720,ECU,20200521
25569,BRB,20200615
3959,ALB,20220122
45381,CZE,20200815
8368,AUT,20200115
7780,AUS,20210119
25155,BRA,20220318
20672,BLR,20210706
54487,EGY,20220420
57889,ETH,20200224
19587,BIH,20210605
51254,DOM,20220220
20176,BLR,20200310
5031,AND,20220201
21782,BLZ,20210923
15841,BGD,20221011
2998,AGO,20220501
55330,ERI,20211018
6233,ARE,20220628
39406,COL,20200909
14988,BGD,20200701
50801,GRD,20200321
25590,BRB,20200705
20627,BLR,20210523
19823,BIH,20220119
35392,CMR,20200203
38759,COG,20210924
37981,COD,20220614
566,ABW,20210704
27596,BTN,20200307
15286,BGD,20210416
55476,ERI,20220312
22140,BLZ,20220910
39684,COL,20210530
16879,BGR,20220927
57380,EST,20210804
16835,BGR,20220812
48376,DMA,20200227
9528,AUT,20221112
52031,DZA,20210601
47444,DJI,20200705
44327,CYP,20200826
41084,CPV,20200619
24539,BRA,20200728
1312,AFG,20200831
16538,BGR,20211020
27439,BRN,20220818
9387,AUT,20220704
55349,ERI,20211106
30788,CAN,20200411
35014,CIV,20200319
52351,DZA,20220406
29703,CAF,20200327
59748,FIN,20220402
58003,ETH,20200615
24323,BOL,20221105
33710,CHL,20220526
24818,BRA,20210423
57535,EST,20211231
47778,DJI,20210524
4767,AND,20210521
2795,AGO,20211014
55204,ERI,20210614
4558,AND,20201031
26097,BRB,20211114
6707,ARG,20201128
57436,EST,20210926
53111,ECU,20210604
4897,AND,20210923
18576,BHS,20210716
27294,BRN,20220329
26463,BRB,20221106
11003,BDI,20210224
48603,DMA,20201004
6721,ARG,20201212
7462,AUS,20200315
12612,BEL,20220802
977,ABW,20220806
58244,ETH,20210204
609,ABW,20210816
36147,CMR,20200523
27407,BRN,20220718
35998,CIV,20221027
17923,BHR,20220828
4753,AND,20210508
41128,CPV,20200731
56143,ESP,20210211
49543,DOM,20200202
5886,ARE,20210722
27379,BRN,20220621
57877,ETH,20200212
56312,ESP,20210725
51879,DZA,20210102
19690,BIH,20210914
2744,AGO,20210825
44118,CUB,20221108
39489,COL,20201126
16022,BGR,20200603
1145,AFG,20200320
7938,AUS,20210621
15694,BGD,20220521
53572,ECU,20220822
27325,BRN,20220429
43595,CUB,20210614
55063,ERI,20210127
9126,AUT,20211023
54131,EGY,20210508
27405,BRN,20220716
47911,DJI,20210929
21045,BLR,20220702
18694,BHS,20211109
41091,CPV,20200625
29058,BWA,20210419
38954,COG,20220401
45767,CZE,20210826
7793,AUS,20210201
45739,CZE,20210730
42407,EST,20221114
54983,ERI,20201110
2990,AGO,20220423
14645,BFA,20220512
39620,COL,20210331
19704,BIH,20210928
35759,COM,20200503
47097,DEU,20220511
14847,BGD,20200214
7674,AUS,20201009
5388,ARE,20200329
43592,CUB,20210611
38612,COG,20210510
62133,FRO,20200317
42742,CRI,20220108
27415,BRN,20220725
60458,FJI,20210429
60483,FJI,20210523
16640,BGR,20220126
10467,AZE,20220720
60295,FJI,20201122
17736,BHR,20220227
9617,AZE,20200414
10211,AZE,20211112
7625,AUS,20200822
34633,CHN,20211231
29307,BWA,20211219
30842,CAN,20200602
17290,BHR,20201220
42656,CRI,20211016
56237,ESP,20210514
48057,DJI,20220214
41148,CPV,20200820
57962,ETH,20200506
12059,BEL,20210209
56353,ESP,20210904
12847,BEN,20200523
60272,FJI,20201031
61039,FRA,20200210
5514,ARE,20200727
46133,CZE,20220817
1213,AFG,20200527
40239,COL,20221113
29976,CAF,20201219
23958,BOL,20211114
17306,BHR,20210105
32920,CHL,20200416
31298,CAN,20210816
52420,DZA,20220612
26763,BRN,20201024
39992,COM,20200705
35892,CIV,20220717
55328,ERI,20211016
5804,ARE,20210502
181,ABW,20200625
57178,EST,20210121
6155,ARE,20220412
61801,FRA,20220213
33468,CHL,20210927
5763,ARE,20210325
1935,AFG,20220428
34927,CHN,20221019
10545,AZE,20221005
25966,BRB,20210709
58452,ETH,20210822
29040,BWA,20210401
38264,COG,20200605
62105,FRO,20200218
45939,CZE,20220208
19405,BIH,20201212
21046,COM,20201214
35350,CIV,20210208
16482,BGR,20210827
5210,AND,20220724
11667,BEL,20200121
25137,BRA,20220228
53612,ECU,20220929
46434,DEU,20200731
49088,DMA,20220119
33986,CHN,20200412
50114,DNK,20211211
9279,AUT,20220324
33195,CHL,20210108
23607,BOL,20201203
260,ABW,20200910
61444,FRA,20210309
23243,CAF,20200109
35685,CIV,20211230
8918,AUT,20210403
11694,BEL,20200219
723,ABW,20211202
45723,CZE,20210715
21729,BLZ,20210801
38042,COD,20220811
13507,BFA,20200121
59744,GRD,20200608
4064,ALB,20220505
1227,AFG,20200609
58984,FIN,20200325
22217,BMU,20200112
24676,BRA,20201207
1744,AFG,20220615
1053,ABW,20221017
60450,FJI,20210421
44524,CYP,20210305
10822,BDI,20200901
1084,AFG,20200102
26774,BRN,20201104
27495,BRN,20221012
10584,AZE,20221112
55106,ERI,20210311
60220,FJI,20200911
12304,BEL,20211004
46108,CZE,20220724
53415,ECU,20220326
4939,AND,20211103
47804,DJI,20210618
18129,BHS,20200509
59488,FIN,20210728
16670,BGR,20220224
52841,ECU,20200915
45964,CZE,20220307
59323,FIN,20210218
32695,CHE,20220710
12939,BEN,20200821
41455,CPV,20210616
21394,BLZ,20200909
25377,BRA,20221019
23864,BOL,20210815
49170,DMA,20220409
43825,CUB,20220122
40214,COL,20221019
28257,BTN,20211212
26793,BRN,20201122
1010,ABW,20220906
26551,BRN,20200330
62164,FRO,20200416
232,ABW,20200813
28281,BTN,20220104
21060,BLR,20220716
50459,DOM,20200101
48950,DMA,20210910
44670,CYP,20210728
56803,ESP,20221114
20213,BLR,20200415
37915,COD,20220410
55012,ERI,20201209
16623,BGR,20220110
34622,CHN,20211220
19852,BIH,20220216
60296,FJI,20201123
30989,CAN,20201020
58169,ETH,20201123
46743,DEU,20210529
56792,ESP,20221103
14427,BFA,20211011
8781,AUT,20201120
4568,AND,20201110
43980,CUB,20220626
48636,DMA,20201106
2184,AGO,20200227
8814,AUT,20201221
41608,CPV,20211112
19141,BIH,20200331
45223,CZE,20200315
34131,COM,20200408
28133,BTN,20210811
49899,DNK,20210515
6794,ARG,20210218
27734,BTN,20200720
14934,BGD,20200509
49238,DMA,20220615
49296,DMA,20220809
55303,ERI,20210921
43017,CRI,20221003
59547,FIN,20210923
66,ABW,20200306
38106,COD,20221012
12823,BEN,20200429
48553,DMA,20200816
40238,COL,20221112
60357,FJI,20210121
35488,CIV,20210620
36831,CMR,20220321
1110,AFG,20200215
53406,ECU,20220317
40427,COM,20210718
39719,COL,20210702
31145,COM,20200303
11872,BEL,20200809
6471,ARG,20200417
35731,CMR,20200206
23017,BMU,20220304
16710,BGR,20220404
50377,DNK,20220827
46111,CZE,20220727
42733,CRI,20211230
12471,BEL,20220318
6729,ARG,20201218
38950,COG,20220328
58738,ETH,20220525
56434,ESP,20211119
36126,CMR,20200502
45835,CZE,20211031
1304,AFG,20200823
27199,BRN,20211224
47061,DEU,20220406
58177,ETH,20201201
292,ABW,20201012
41487,CPV,20210718
48998,DMA,20211025
6299,ARE,20220901
20207,BLR,20200410
41897,CPV,20220820
2535,AGO,20210203
41429,CPV,20210521
10336,AZE,20220315
59981,FJI,20200125
42979,CRI,20220827
32688,CHE,20220703
37311,COD,20200827
47593,DJI,20201126
13942,BFA,20200624
2073,AGO,20200106
8764,AUT,20201105
19672,BIH,20210828
8214,AUS,20220315
27669,BTN,20200518
16534,BGR,20211016
21895,BLZ,20220113
52115,DZA,20210821
57587,EST,20220218
40726,COM,20220513
16433,BGR,20210709
35020,CIV,20200324
60095,FJI,20200514
37570,COD,20210508
10981,BDI,20210202
44551,CYP,20210401
15698,BGD,20220525
27654,BTN,20200503
25904,BRB,20210509
30918,CAN,20200813
44199,CYP,20200423
21310,BLZ,20200619
43609,CUB,20210628
9817,AZE,20201024
29403,BWA,20220324
9846,AZE,20201121
34708,CHN,20220315
19946,BIH,20220520
36108,CMR,20200414
24442,BRA,20200425
22592,BMU,20210110
45260,CZE,20200420
20363,BLR,20200908
11445,BDI,20220502
1756,AFG,20211106
40982,CPV,20200311
3003,AGO,20220506
24373,BRA,20200218
61161,FRA,20200607
43241,CUB,20200703
49231,DMA,20220608
36361,CMR,20201219
31243,CAN,20210623
53174,ECU,20210805
13776,BFA,20200103
36716,CMR,20211129
37693,COD,20210904
19639,BIH,20210726
54454,EGY,20220319
26988,BRN,20210530
61135,FRA,20200513
46335,DEU,20200426
60749,FJI,20220205
56819,EST,20200205
58589,ETH,20220101
7508,AUS,20200429
49785,DNK,20210122
19224,BIH,20200618
53007,ECU,20210222
8449,AUS,20221029
1162,AFG,20200406
50120,DNK,20211216
31477,CAN,20220206
23057,BMU,20220412
19210,BIH,20200606
61928,FRA,20220617
49300,DMA,20220813
11922,BEL,20200927
7672,AUS,20201007
54883,ERI,20200803
25362,BRA,20221004
45998,CZE,20220409
5642,ARE,20201128
790,ABW,20220203
28215,BTN,20211101
756,ABW,20220102
35108,COM,20200418
61287,FRA,20201008
43584,CUB,20210603
51054,DOM,20210811
37211,COD,20200521
27696,BTN,20200613
2227,AGO,20200410
38075,COG,20221029
40574,COM,20211212
27005,BRN,20210615
46075,CZE,20220622
12400,BEL,20220106
45717,CZE,20210709
49143,DMA,20220313
25157,BRA,20220320
35643,CIV,20211120
12865,BEN,20200610
18848,BHS,20220409
48557,DMA,20200820
57979,ETH,20200523
35280,CIV,20201202
15473,BGD,20211018
58262,ETH,20210221
28795,BWA,20200803
157,ABW,20200601
56177,ESP,20210316
41566,CPV,20211002
18652,BHS,20210928
9984,AZE,20210404
38567,COG,20210328
61886,FRA,20220507
23131,BMU,20220622
27564,BTN,20200205
46557,DEU,20201127
47634,DJI,20210105
11044,BDI,20210406
1709,AFG,20210922
60589,FJI,20210830
34789,CHN,20220603
21894,BLZ,20220112
2032,AFG,20220806
55494,ERI,20220329
42671,CRI,20211031
54738,ERI,20200313
16671,BGR,20220225
49461,DNK,20200315
39633,COL,20210413
11180,COM,20200918
31615,CAN,20220622
20699,BLR,20210801
23300,BOL,20200209
19485,BIH,20210225
25232,BRA,20220601
59619,FIN,20211129
59734,FIN,20220321
5438,ARE,20200516
47735,DJI,20210412
47129,DEU,20220611
10734,BDI,20200605
57027,EST,20200827
5159,AND,20220604
55260,ERI,20210808
8185,AUS,20220214
30907,CAN,20200803
50476,DOM,20200118
45288,CZE,20200517
4974,AND,20211208
42083,CRI,20200410
1046,ABW,20221010
43873,CUB,20220311
26965,BRN,20210508
3067,AGO,20220707
8027,AUS,20210917
31850,CHE,20200407
48903,DMA,20210725
50575,DOM,20200507
21576,BLZ,20210306
29176,BWA,20210813
50967,DOM,20210520
14116,BFA,20201211
19875,BIH,20220310
33739,CHL,20220624
15364,BGD,20210701
57741,EST,20220718
22490,BMU,20201002
40558,COM,20211126
27223,BRN,20220117
8662,AUT,20200729
28692,BWA,20200425
2969,AGO,20220402
4090,AND,20200205
52822,ECU,20200828
40093,COL,20220622
37113,COD,20200215
34491,CHN,20210814
13711,BEN,20220915
8602,AUT,20200530
35659,CIV,20211206
54946,ERI,20201005
57789,EST,20220831
54250,EGY,20210831
59754,FIN,20220408
21534,BLZ,20210124
25883,BRB,20210419
50123,DNK,20211219
256,ABW,20200906
55370,ERI,20211126
39122,COG,20220908
60145,FJI,20200701
47290,DJI,20200204
35845,CIV,20220602
41120,CPV,20200723
21545,BLZ,20210204
58286,ETH,20210317
23726,BOL,20210403
932,ABW,20220624
30976,COM,20200227
5191,AND,20220705
2980,AGO,20220413
49852,DNK,20210329
27281,BRN,20220316
20959,BLR,20220409
10793,BDI,20200803
21841,BLZ,20211120
15717,BGD,20220612
30396,CAF,20220201
23627,BOL,20201222
46440,DEU,20200805
18251,BHS,20200905
48053,DJI,20220210
21781,BLZ,20210922
8509,AUT,20200301
39640,COL,20210418
35231,COM,20200422
21958,BLZ,20220316
11869,BEL,20200806
62236,FRO,20200627
24096,BOL,20220330
6329,ARG,20200127
3703,ALB,20210520
35456,CIV,20210521
13696,BEN,20220831
17107,BHR,20200624
15168,BGD,20201223
49667,DNK,20200930
58735,ETH,20220522
37520,COD,20210320
40646,COM,20220222
34550,CHN,20211010
39929,COL,20220117
24888,BRA,20210629
52515,DZA,20220911
28245,BTN,20211130
29056,BWA,20210417
27426,BRN,20220805
14290,BFA,20210530
19602,BIH,20210620
6722,ARG,20221007
54833,ERI,20200614
31835,CHE,20200323
12319,BEL,20211019
57949,ETH,20200423
17903,BHR,20220808
24846,BRA,20210520
4934,AND,20211029
11518,BDI,20220712
55097,ERI,20210302
58541,ETH,20211116
1444,AFG,20210107
39550,COL,20210122
42217,CRI,20200817
24438,BRA,20200421
11861,BEL,20200729
45013,CYP,20220701
46155,CZE,20220907
34597,CHN,20211125
13401,BEN,20211115
47643,DJI,20210113
6610,ARG,20200829
6569,ARG,20200720
35655,CIV,20211202
35415,CIV,20210412
33789,CHL,20220812
33751,CHL,20220706
39752,COL,20210804
60648,FJI,20211027
42123,CRI,20200518
12787,BEN,20200324
36412,CMR,20210207
9358,AUT,20220607
51752,DZA,20200902
52517,DZA,20220913
6367,ARE,20221106
60661,FJI,20211109
46878,DEU,20211007
37739,COD,20211020
29061,BWA,20210422
59627,FIN,20211207
55737,ESP,20200110
55866,ESP,20200523
1465,AFG,20210127
30298,COM,20200213
57458,EST,20211018
41357,CPV,20210310
45041,CYP,20220728
51233,DOM,20220130
43163,CUB,20200417
61241,FRA,20200824
15898,BGR,20200122
60838,FJI,20220502
59932,FJI,20200110
251,ABW,20200901
32625,CHE,20220502
8437,AUS,20221017
56804,EST,20200101
48582,DMA,20200913
57094,EST,20201031
54055,EGY,20210223
42952,CRI,20220731
48513,DMA,20200709
2176,AGO,20200220
58666,ETH,20220316
27693,BTN,20200610
34142,CHN,20200910
28477,BTN,20220716
12426,BEL,20220201
42127,CRI,20200522
32844,CHL,20200201
1476,AFG,20210207
52184,DZA,20211027
51205,DZA,20200109
2615,AGO,20210421
56448,ESP,20211202
44709,CYP,20210904
9081,AUT,20210909
33792,CHL,20220815
25938,BRB,20210611
62200,FRO,20200522
31344,COM,20200307
23196,BMU,20220824
9791,AZE,20200929
17861,BHR,20220628
57030,EST,20200830
46435,DJI,20200129
11059,BDI,20210421
45596,CZE,20210311
24288,BOL,20221003
32939,CHL,20200505
54213,EGY,20210726
29542,BWA,20220805
42275,CRI,20201012
16828,BGR,20220805
1595,AFG,20210604
28111,BTN,20210721
58265,ETH,20210224
50599,DOM,20200530
4060,ALB,20220501
15738,BGD,20220703
4946,AND,20211110
12118,BEL,20210407
28219,BWA,20200107
6263,ARE,20220727
17841,BHR,20220609
43094,CUB,20200209
11386,BDI,20220306
21890,BLZ,20220108
53368,ECU,20220207
30491,CAF,20220504
6503,ARG,20200519
23843,BOL,20210726
36606,CMR,20210815
59711,FIN,20220227
22673,CAF,20200107
8933,AUT,20210418
4822,AND,20210713
16045,BGR,20200625
5888,ARE,20210724
43523,CYP,20200106
5507,ARE,20200720
41082,CPV,20200617
3360,ALB,20200619
53027,ECU,20210314
15053,BGD,20200902
3334,ALB,20200524
59510,FIN,20210819
2200,AGO,20200314
42473,CRI,20210421
43256,CUB,20200718
37697,COD,20210908
23933,BOL,20211021
5052,AND,20220221
58647,ETH,20220226
35841,CIV,20220529
27834,BTN,20201024
21285,BLZ,20200526
439,ABW,20210303
36804,CMR,20220222
922,ABW,20220614
61243,FRA,20200826
39784,COM,20200621
27265,BRN,20220228
17661,BHR,20211216
43345,CUB,20201013
15292,BGD,20210422
40450,COM,20210810
46041,CZE,20220520
55803,ESP,20200323
11206,BDI,20210911
55283,ERI,20210901
8603,AUT,20200531
17961,BHR,20221004
42717,CRI,20211214
53769,EGY,20200520
15619,BGD,20220310
16753,BGR,20220517
28310,BTN,20220201
49406,DNK,20200111
50524,DOM,20200318
2941,AGO,20220306
53633,ECU,20221018
54027,EGY,20210127
51181,DOM,20211211
30819,CAN,20200511
55582,ERI,20220623
26628,BRN,20200615
49845,DNK,20210322
11447,BDI,20220504
1028,ABW,20220922
60808,FJI,20220404
16131,BGR,20200916
6638,ARG,20200924
46501,DEU,20201004
9978,AZE,20210329
50312,DNK,20220625
23230,BMU,20220926
9891,AZE,20210104
11671,BGD,20200107
33324,CHL,20210512
28880,BWA,20201025
55070,ERI,20210203
24261,BOL,20220906
41080,CPV,20200615
24251,BOL,20220827
12402,BEL,20220108
60023,FJI,20200306
5074,AND,20220314
36903,CMR,20220529
40929,CPV,20200118
40853,COM,20220917
32800,CHE,20221020
9917,AZE,20210129
38691,COG,20210723
9824,AZE,20201031
17939,BHR,20220913
28380,BTN,20220411
43348,CUB,20201016
14902,BGD,20200407
60243,FJI,20201003
9162,AUT,20211127
38155,COG,20200218
2824,AGO,20211111
48381,DMA,20200303
36237,CMR,20200819
10812,BDI,20200822
49640,DNK,20200904
17114,BHR,20200701
39423,COL,20200925
17602,BHR,20211019
22341,BMU,20200511
5792,ARE,20210422
19417,BIH,20201224
18878,BHS,20220508
5896,ARE,20210801
61699,FRA,20211109
31016,CAN,20201115
7967,AUS,20210719
41778,CPV,20220424
31228,CAN,20210608
3585,ALB,20210123
53286,ECU,20211121
33413,CHL,20210805
44090,CUB,20221011
2563,AGO,20210302
59605,FIN,20211116
60641,FJI,20211020
25753,BRB,20201211
1120,AFG,20200225
43304,CUB,20200904
38648,COG,20210612
9071,AUT,20210901
12139,BEL,20210428
55399,ERI,20211225
54520,EGY,20220523
49265,DMA,20220711
29353,BWA,20220203
44176,CYP,20200401
8804,AUT,20201213
53665,EGY,20200208
47889,DJI,20210907
39861,COM,20200626
48770,DMA,20210316
2044,AGO,20200105
24721,BRA,20210120
33925,CHN,20200210
2727,AGO,20210809
41207,CPV,20201016
8325,AUS,20220701
14190,BFA,20210221
37824,COD,20220110
36879,CMR,20220506
32591,CHE,20220330
41918,CPV,20220909
28584,BTN,20221029
41157,CPV,20200829
40285,COM,20210226
30827,CAN,20200518
19951,BIH,20220525
41383,CPV,20210405
18844,BHS,20220405
16824,BGR,20220801
53267,ECU,20211103
33209,CHL,20210121
14240,BFA,20210410
49122,DMA,20220221
41640,CPV,20211213
34596,CHN,20211124
19400,BIH,20201207
42694,CRI,20211122
26830,BRN,20201228
32906,CHL,20200403
28844,BWA,20200921
7739,AUS,20201211
24218,BOL,20220726
37668,COD,20210810
26250,BRB,20220412
36308,CMR,20201028
3025,AGO,20220527
60203,FJI,20200825
56051,ESP,20201115
48964,DMA,20210922
61917,FRA,20220606
14849,BGD,20200216
26822,BRN,20201220
50059,DNK,20211019
41186,CPV,20200926
37572,COD,20210510
50391,DOM,20200130
5284,AND,20221003
44800,CYP,20211204
27238,BRN,20220201
12917,BEN,20200731
34746,CHN,20220421
36109,CMR,20200415
28818,BWA,20200826
11986,BEL,20201129
52737,ECU,20200606
15511,BGD,20211124
40733,COM,20220520
58962,FIN,20200303
47479,DJI,20200808
39363,COL,20200730
6532,ARG,20200616
16496,BGR,20210910
60532,FJI,20210709
23906,BOL,20210925
6909,ARG,20210610
54588,EGY,20220730
1158,AFG,20200402
15969,BGR,20200411
37166,COD,20200408
55817,ESP,20200405
41136,CPV,20200808
15983,BGR,20200425
29466,BWA,20220524
29762,CAF,20200524
13331,BEN,20210908
35127,CIV,20200707
40084,COL,20220613
51583,DZA,20200320
